,daily_return
12/17/12,0.001649399
12/18/12,0.018324553
12/19/12,0.00474153
12/20/12,-7.20E-05
12/21/12,-0.003974604
12/24/12,-0.013760481
12/26/12,-0.002944013
12/27/12,-0.003985597
12/28/12,-0.015931308
12/31/12,0.027716932
1/2/13,0.037432764
1/3/13,-0.006979742
1/4/13,0.002041637
1/7/13,2.90E-05
1/8/13,-0.003894579
1/9/13,0.007777816
1/10/13,0.010409345
1/11/13,0.009969837
1/14/13,-0.001051062
1/15/13,-0.000430949
1/16/13,0.006549001
1/17/13,0.006371676
1/18/13,-0.01177188
1/21/13,0
1/22/13,0.000828382
1/23/13,0.01033946
1/24/13,-0.007813098
1/25/13,0.029652693
1/28/13,0.005066545
1/29/13,-0.013448467
1/30/13,-0.001438297
1/31/13,0.007321067
2/1/13,0.007431396
2/4/13,-0.007362648
2/5/13,0.009907564
2/6/13,0.004692286
2/7/13,-0.010636753
2/8/13,0.009123359
2/11/13,0.005733013
2/12/13,0.012032104
2/13/13,0.004774628
2/14/13,0.001612138
2/15/13,0.002603277
2/19/13,0.012711266
2/20/13,-0.023757777
2/21/13,-0.015578019
2/22/13,0.012529312
2/25/13,-0.017763082
2/26/13,0.00617469
2/27/13,0.014130878
2/28/13,1.22E-05
3/1/13,0.004588933
3/4/13,-0.006648571
3/5/13,0.012625026
3/6/13,-0.001975332
3/7/13,0.001806469
3/8/13,0.012639666
3/11/13,-0.004627677
3/12/13,-6.04E-05
3/13/13,0.013184549
3/14/13,0.002635984
3/15/13,-0.009522151
3/18/13,-0.007300703
3/19/13,-0.004926504
3/20/13,0.0092888
3/21/13,-0.008935181
3/22/13,-0.001688146
3/25/13,-0.000539274
3/26/13,0.012743661
3/27/13,-0.000772726
3/28/13,0.004315001
4/1/13,-0.018580468
4/2/13,-0.011802491
4/3/13,-0.019780484
4/4/13,0.001317655
4/5/13,-0.00827716
4/8/13,0.002804976
4/9/13,0.004849631
4/10/13,0.014858328
4/11/13,-0.002098936
4/12/13,-0.003423371
4/15/13,-0.021575397
4/16/13,0.012309991
4/17/13,-0.03220191
4/18/13,-0.018022098
4/19/13,-0.006234484
4/22/13,0.017691433
4/23/13,0.055742184
4/24/13,0.004736981
4/25/13,0.005305869
4/26/13,-0.010687207
4/29/13,0.010809099
4/30/13,0.008991933
5/1/13,-0.005628263
5/2/13,0.009523863
5/3/13,0.009369702
5/6/13,0.01248949
5/7/13,-0.005805773
5/8/13,0.010521807
5/9/13,0.002102707
5/10/13,0.010130572
5/13/13,-0.001088745
5/14/13,0.010317724
5/15/13,0.005318442
5/16/13,0.002472971
5/17/13,0.013868429
5/20/13,-0.000146265
5/21/13,-0.000500784
5/22/13,-0.012266155
5/23/13,-0.011034637
5/24/13,-0.003083906
5/27/13,0
5/28/13,0.012731829
5/29/13,-0.00189978
5/30/13,0.013693997
5/31/13,-0.008791645
6/3/13,0.005690977
6/4/13,-0.008726738
6/5/13,-0.010038387
6/6/13,0.011614063
6/7/13,0.008591253
6/10/13,-0.001789593
6/11/13,-0.011028236
6/12/13,-0.012827933
6/13/13,0.016052642
6/14/13,-0.006507831
6/17/13,0.010326633
6/18/13,0.013353483
6/19/13,-0.014955691
6/20/13,-0.020131521
6/21/13,-0.001090769
6/24/13,-0.013643502
6/25/13,0.016343182
6/26/13,0.00469684
6/27/13,0.014695854
6/28/13,0.003722253
7/1/13,0.010899557
7/2/13,-0.004549083
7/3/13,0.006043288
7/4/13,0
